model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,28,-2,0.0,0.0,0.3485,0.2836,978.0,1000.0000000000002,74.3071702835975,655,56.07138307550475,5.764129820613619,978
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,29,-2,0.0,0.0,0.3425,0.294,942.0,1000.0000000000003,77.50412175419375,578,60.81118318204309,5.660288220249873,942
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,1,-2,0.469,0.248,0.5026,0.2519,6.0,999.9999999999999,844.9011776533393,2,844.9011776533396,0.46061135034943007,6
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,2,-2,0.381,0.232,0.3871,0.2372,12.0,1000.0,682.1335809225509,11,556.1132978089986,1.1166001174908236,12
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,3,-2,0.405,0.228,0.4435,0.2376,21.0,999.9999999999999,535.0052959239437,26,394.04060704450245,1.5972017017150204,21
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,4,-2,0.254,0.178,0.3173,0.1975,36.0,1000.0000000000001,328.1171877376876,38,265.27344382730814,2.506135050561526,36
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,5,-2,0.253,0.18,0.3176,0.2071,57.0,1000.0,368.7401976098257,65,265.8458199784228,2.5141228854602273,57
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,6,-2,0.232,0.157,0.2997,0.1972,93.0,1000.0000000000001,274.03973758887196,107,178.12355262569855,3.182565146717268,93
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,7,-2,0.187,0.139,0.3195,0.2018,158.0,1000.0,224.63303408003014,191,136.79912280420515,3.6520244589009647,158
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,8,-2,0.163,0.115,0.3231,0.209,246.0,1000.0000000000003,161.93139836911737,276,110.01818031580054,4.2202859931348105,246
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,9,-2,0.129,0.099,0.3285,0.2146,305.0,1000.0000000000005,138.08210118138658,381,80.57294831393475,4.61343290267764,305
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,10,-2,0.09,0.076,0.3362,0.2271,413.0,1000.0000000000001,116.64285471281795,469,75.39230729988306,4.891437378464581,413
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,11,-2,0.094,0.073,0.3414,0.2415,455.0,1000.0000000000002,125.39891901004924,368,97.05668446840743,4.827922700021792,455
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,12,-2,0.042,0.045,0.3483,0.242,568.0,1000.0000000000002,96.48258334481355,571,60.09991680526688,5.268705629091796,568
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,13,-2,0.033,0.04,0.3513,0.2562,641.0,1000.0,102.35124707485384,539,71.77743377970545,5.233296482315901,641
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,14,-2,0.011,0.021,0.3488,0.2625,743.0,1000.0000000000001,89.24871614389383,616,60.481402100149765,5.490938161636842,743
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,15,-2,0.01,0.019,0.3534,0.2693,769.0,1000.0000000000002,86.38929974893368,601,61.82232606429493,5.532464543114741,769
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,16,-2,0.009,0.021,0.3441,0.2514,780.0,1000.0000000000001,86.71537093016182,648,52.15361924162119,5.531039696854789,780
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,17,-2,0.001,0.009,0.3458,0.267,831.0,1000.0000000000005,80.273144810564,629,55.42562584220407,5.620274137598857,831
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,18,-2,0.014,0.019,0.3605,0.2686,823.0,1000.0000000000002,84.36033823229177,639,59.38013135721409,5.580150365748468,823
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,19,-2,0.001,0.004,0.3527,0.281,911.0,1000.0000000000001,78.53803041980505,640,57.51521537819362,5.689367377623217,911
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,20,-2,0.0,0.002,0.3552,0.2825,925.0,1000.0000000000005,78.32695009453077,632,61.6765757804371,5.706921018961073,925
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,21,-2,0.0,0.001,0.3552,0.2862,937.0,1000.0000000000003,74.3281014601252,652,52.592775169218825,5.7307259652677365,937
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,22,-2,0.0,0.0,0.353,0.2799,976.0,1000.0000000000002,78.59742715608162,647,61.00819617067857,5.73135326492992,976
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,23,-2,0.0,0.0,0.3585,0.2887,967.0,1000.0000000000003,80.40453276332676,621,61.497967446087195,5.697938457322634,967
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,24,-2,0.0,0.001,0.3481,0.2799,972.0,1000.0000000000001,80.84690607699358,655,59.648973168026956,5.735962577291518,972
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,25,-2,0.0,0.0,0.3584,0.2897,987.0,1000.0000000000002,77.15784686817882,620,59.16079783099616,5.732728080271479,987
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,26,-2,0.0,0.001,0.3528,0.282,971.0,1000.0000000000002,74.54305243727725,647,54.49770637375485,5.762720840923173,971
