model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,1,1000,8192,0,0.15,True,0,None,10,1,False,15,-2,0.0,0.0,0.0127,0.0116,264.0,1000.0000000000002,305.1616293048652,185,158.3161394173064,2.935013097088735,264
shallow_forest,1,1000,8192,0,0.15,True,0,None,10,1,False,40,-2,0.0,0.0,0.0123,0.0119,283.0,1000.0000000000001,292.30323296193626,204,132.2800060477773,3.0474844419832365,283
shallow_forest,1,1000,8192,0,0.15,True,0,None,13,1,False,2,-2,0.263,0.203,0.2814,0.2053,52.0,1000.0000000000008,527.3090220484833,21,330.1363354736949,1.6332444886191142,52
shallow_forest,1,1000,8192,0,0.15,True,0,None,13,1,False,5,-2,0.005,0.008,0.0111,0.0136,180.0,1000.0,340.0463943285651,151,198.60513588525347,2.6559371517078785,180
shallow_forest,1,1000,8192,0,0.15,True,0,None,13,1,False,15,-2,0.0,0.0,0.0129,0.0118,382.0,1000.0000000000005,308.4348923844977,188,189.21944931745256,2.963206521923949,382
shallow_forest,1,1000,8192,0,0.15,True,0,None,13,1,False,40,-2,0.0,0.0,0.0125,0.0113,352.0,1000.0000000000005,313.03377135995146,157,182.5869655807884,2.8695871607538725,352
shallow_forest,1,1000,8192,0,0.15,True,0,None,16,1,False,2,-2,0.286,0.218,0.3147,0.2207,64.0,1000.0000000000011,540.7345987173377,21,330.1363354736949,1.6227630089125549,64
shallow_forest,1,1000,8192,0,0.15,True,0,None,16,1,False,5,-2,0.005,0.025,0.011,0.0315,251.0,1000.0000000000003,332.80171930896034,186,174.3100685560074,2.7598732560147754,251
shallow_forest,1,1000,8192,0,0.15,True,0,None,16,1,False,15,-2,0.0,0.0,0.0134,0.0117,465.0,1000.0000000000001,282.94802691925594,258,128.62348152650821,3.10760428367871,465
shallow_forest,1,1000,8192,0,0.15,True,0,None,16,1,False,40,-2,0.0,0.0,0.0122,0.0108,462.0,1000.0000000000006,296.2693822773458,214,149.67297685287082,3.009560375553299,462
shallow_forest,1,1000,8192,0,0.15,True,0,None,20,1,False,2,-2,0.284,0.206,0.2988,0.2089,80.0,1000.000000000001,516.6928584759036,16,348.7549282805908,1.613252003874764,80
shallow_forest,1,1000,8192,0,0.15,True,0,None,20,1,False,5,-2,0.005,0.008,0.0112,0.0139,307.0,1000.0000000000002,328.6763453612079,198,144.93446795017394,2.753948150980949,307
shallow_forest,1,1000,8192,0,0.15,True,0,None,20,1,False,15,-2,0.0,0.0,0.0123,0.0111,546.0,1000.0000000000003,305.3820639788787,267,135.13696755514385,2.9607493432961918,546
shallow_forest,1,1000,8192,0,0.15,True,0,None,20,1,False,40,-2,0.0,0.0,0.0121,0.0109,549.0,1000.0000000000005,286.1128448706908,219,133.23663159957175,3.0338915789647123,549
shallow_forest,1,1000,8192,0,0.15,True,0,None,40,1,False,2,-2,0.289,0.205,0.3171,0.2066,160.0,1000.0000000000015,525.335714091475,21,330.1363354736949,1.6518815863920415,160
shallow_forest,1,1000,8192,0,0.15,True,0,None,40,1,False,5,-2,0.005,0.011,0.0114,0.0162,617.0,1000.0000000000007,336.34629104540466,205,166.96706262014672,2.729991585496399,617
shallow_forest,1,1000,8192,0,0.15,True,0,None,40,1,False,15,-2,0.0,0.0,0.0122,0.0107,1000.0,1000.0000000000006,298.420697170957,342,104.19213022104884,3.032050668975019,1092
shallow_forest,1,1000,8192,0,0.15,True,0,None,40,1,False,40,-2,0.0,0.0,0.0121,0.0105,1000.0,1000.0000000000007,289.84645072865743,399,88.80315309717331,3.094003380557223,1104
shallow_forest,2,1000,8192,0,0.15,True,0,None,1,1,False,2,-2,0.482,0.249,0.5015,0.2529,3.0,1000.0,926.9606248379702,3,926.9606248379702,0.2781382135269924,3
shallow_forest,2,1000,8192,0,0.15,True,0,None,1,1,False,5,-2,0.194,0.103,0.1851,0.1068,13.0,1000.0,479.0073068336223,13,479.0073068336223,1.7557605608656865,13
shallow_forest,2,1000,8192,0,0.15,True,0,None,1,1,False,15,-2,0.0,0.0,0.0291,0.0291,27.0,1000.0,377.28768864090966,27,377.28768864090966,2.228027280721507,27
shallow_forest,2,1000,8192,0,0.15,True,0,None,1,1,False,40,-2,0.0,0.0,0.0363,0.0363,31.0,1000.0,325.2998616661249,31,325.2998616661249,2.4636304897396086,31
shallow_forest,2,1000,8192,0,0.15,True,0,None,2,1,False,2,-2,0.479,0.246,0.5006,0.2514,7.0,999.9999999999998,939.9329763339509,7,919.496601407531,0.2887105391162388,7
shallow_forest,2,1000,8192,0,0.15,True,0,None,2,1,False,5,-2,0.464,0.189,0.4874,0.1966,19.0,1000.0000000000002,539.5150600307651,21,437.1063943709815,1.5906020667830474,19
shallow_forest,2,1000,8192,0,0.15,True,0,None,2,1,False,15,-2,0.0,0.0,0.024,0.0218,70.0,1000.0,329.6975887081979,58,300.29319006597535,2.668049566625509,70
shallow_forest,2,1000,8192,0,0.15,True,0,None,2,1,False,40,-2,0.0,0.0,0.0229,0.0186,49.0,1000.0,397.8203111958965,31,382.5624132086162,2.1653252280220876,49
shallow_forest,2,1000,8192,0,0.15,True,0,None,3,1,False,2,-2,0.422,0.237,0.4296,0.2404,11.0,1000.0,691.6317260250895,7,654.8572363500307,0.9219403903666833,11
