model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,total_epochs,weights_L2,mean_affine_mat_norm,kernel_trace,head_norm,OLS_norm
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,0,0.01,32,0,None,True,True,0.10975000000000001,0.047200961355718093,0.2583,0.614602292298456,31.0,725.0,464.4862164935576,954,291.87326016612076,5,0,1.5998541017706263,1.875864767247362,725.0,11.741769058578864,13.745580566406325,8.251902783068456,25450,1,32,0,11.737431,9.966699,2.0358353,51.871235,1.8362209292154066
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,10,0.01,32,0,None,True,True,0.06000000000000005,0.016122979915401355,0.21289999999999998,0.5787343209529324,31.0,307.28125,180.8426861900627,194,893.2603203993783,9,0,1.6238773176918901,1.1481509319336025,307.28125,5.194178682669667,5.149416259765592,8.12571791411865,25450,1,32,10,11.750246,7.444268,2.0312371,94.388954,1.8144828195852511
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,40,0.01,32,0,None,True,True,0.037250000000000005,0.01273182282374168,0.18820000000000003,0.5865149026389708,31.0,305.15625,178.73284718837357,192,879.6078671771871,9,0,1.6308931792578278,1.142199769085951,305.15625,5.158522226616844,5.096173095703155,8.119182831500945,25450,1,32,50,11.765671,7.863222,2.0336125,125.79671,1.8141370042198173
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,50,0.01,32,0,None,True,True,0.035250000000000004,0.01222786275929742,0.18710000000000004,0.593857812916563,31.0,295.1875,168.08111067465316,180,893.2077026089732,9,0,1.6793374596112547,1.1104121982399149,295.1875,4.981606793997294,4.816465820312505,8.13094899856917,25450,1,32,100,11.780792,7.904133,2.0351884,507.00604,1.8058942572181003
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,100,0.01,32,0,None,True,True,0.034499999999999975,0.01174036258125736,0.18689999999999996,0.6048981817879266,31.0,288.21875000000006,160.7222437885855,178,906.510893481154,10,0,1.7179498688627493,1.0891357525579628,288.21875,4.851203942064279,4.633658935546888,8.14989769357404,25450,1,32,200,11.804207,7.8596983,2.0366185,108.07399,1.80282228571692
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,300,0.01,32,0,None,True,True,0.03325,0.0104930002812308,0.18820000000000003,0.6214099810891589,31.0,294.03124999999994,158.80982202090803,188,859.4614592871516,10,0,1.777316603666334,1.0882752122050745,294.03125,4.895290306764247,4.626339599609316,8.218308742373429,25450,1,32,500,11.878734,7.5647445,2.0410342,92.4463,1.806238334754477
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,500,0.01,32,0,None,True,True,0.027750000000000052,0.008407109203901472,0.18230000000000002,0.5813623555143955,31.0,290.375,157.8485107428955,175,892.4281483682594,10,0,1.7707045882796246,1.0913264864374914,290.375,4.815340071064556,4.652318359375031,8.247094650381326,25450,1,32,1000,11.99817,6.8319235,2.0485196,180.39139,1.8097294970140698
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,1000,0.01,32,0,None,True,True,0.025499999999999967,0.007515700398357012,0.18420000000000003,0.57824541159453,31.0,291.40625,155.68128688425432,206,863.5172262323433,9,0,1.824341274341014,1.0815364360482729,291.40625,4.83628456953269,4.569222900390603,8.228568085094842,25450,1,32,2000,12.258756,5.5204606,2.0707605,91.63743,1.8599994237573494
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,1000,0.01,32,0,None,True,True,0.01849999999999996,0.006092731104344272,0.1684,0.5353996816980033,31.0,219.5,81.18636931468238,282,789.4415747856202,12,0,2.2617380968617313,0.5728585122000022,219.5,3.8636426303425115,1.281901855468744,6.843690201804524,25450,1,32,3000,12.5114975,2.4008577,2.0886543,61.82013,1.8812759899913618
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,3000,0.01,32,0,None,True,True,0.016249999999999987,0.005005609150923894,0.16869999999999996,0.5205407966393533,31.0,200.24999999999997,67.3020389967867,272,800.7771225503386,12,0,2.344988388621035,0.49272697815321626,200.25,3.536638587698777,0.9483588867187303,6.619166433447896,25450,1,32,6000,13.153332,1.4059026,2.1692023,62.948814,2.054574062521575
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,0,0.01,32,0,None,True,True,0.02024999999999999,0.0153405155116283,0.1884,0.6253714198568786,37.0,368.2894736842106,154.76800393347216,1031,342.42663447810247,4,0,2.30543472224782,1.054050550258383,368.2894736842105,6.257018220231602,3.077624826869785,7.811300246622745,30220,1,38,0,13.581541,1.7857113,2.2218165,435521.5,2.058650415521025
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,10,0.01,32,0,None,True,True,0.016249999999999987,0.005026535078744992,0.16910000000000003,0.6050375232687493,37.0,170.1052631578948,56.20145797144717,309,789.2490101355845,1,0,2.407097353573347,0.4899099407033909,170.10526315789468,3.01013983533238,0.6648524930747807,6.613332766669512,30220,1,38,10,13.59232,1.0016309,2.2212472,741282.2,2.052945885748353
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,40,0.01,32,0,None,True,True,0.016000000000000014,0.004978037471277485,0.16910000000000003,0.6053035209548816,37.0,166.50000000000003,54.62439740851855,292,796.9140480629012,1,0,2.401295398861122,0.479172268083202,166.5,2.9427830873458847,0.6360278739612237,6.581217556017405,30220,1,38,50,13.603693,0.9796819,2.2225175,878683.2,2.0477971437496425
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,50,0.01,32,0,None,True,True,0.016000000000000014,0.004950931941161911,0.16859999999999997,0.6057226852828622,37.0,163.63157894736847,53.114051747864174,286,801.388794531094,1,0,2.4038243648688455,0.46891457111077284,163.63157894736838,2.895215271468435,0.6090882963989015,6.546272916930833,30220,1,38,100,13.61483,0.9692898,2.224326,675851.1,2.044509614332589
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,100,0.01,32,0,None,True,True,0.016000000000000014,0.004896798475030557,0.16879999999999995,0.6068187202861032,37.0,161.36842105263162,51.77147205324142,282,806.8853698016837,1,0,2.411079816331596,0.4598555479713168,161.36842105263156,2.856930146415177,0.5857815096952913,6.5214748152594115,30220,1,38,200,13.633551,0.9546026,2.2271466,301139.88,2.0490898289286763
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,300,0.01,32,0,None,True,True,0.015750000000000042,0.0047773125912680455,0.17020000000000002,0.6110607988226187,37.0,158.84210526315795,50.552542535333515,273,821.0895200890095,1,0,2.4155048862474224,0.4513097605857866,158.84210526315786,2.811235865489188,0.5642119113573485,6.494200427175605,30220,1,38,500,13.693831,0.92741096,2.235812,752348.06,2.0667650284390797
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,500,0.01,32,0,None,True,True,0.015750000000000042,0.004644930648424739,0.1713,0.6213867774934478,37.0,157.44736842105263,49.97419694313059,266,827.4370066657642,1,0,2.4157256910019207,0.4472928990046679,157.4473684210526,2.7848770468738806,0.554213123268704,6.478508690493504,30220,1,38,1000,13.791152,0.8938597,2.25182,875772.4,2.1016313335382564
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,1000,0.01,32,0,None,True,True,0.015750000000000042,0.004445536557724381,0.17469999999999997,0.6461430848350951,37.0,155.63157894736847,49.17071285602928,261,832.0528829347327,1,0,2.4188716181784105,0.4423768190129316,155.63157894736838,2.7492129319411323,0.542097645429368,6.461959195459637,30220,1,38,2000,13.980974,0.84871286,2.2826781,1249339.0,2.1679362427469866
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,1000,0.01,32,0,None,True,True,0.015750000000000042,0.004301478240564977,0.17710000000000004,0.671149373348354,37.0,153.81578947368425,48.50753860936523,260,841.8539065657413,1,0,2.4194037504195993,0.43757149415838326,153.81578947368416,2.7161413480735277,0.5303845221606694,6.443685590747476,30220,1,38,3000,14.163887,0.82162714,2.3081164,669585.6,2.2218541600326156
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,3000,0.01,32,0,None,True,True,0.015750000000000042,0.00400023551288898,0.18679999999999997,0.7479072915745018,37.0,151.86842105263162,47.68071760182444,269,851.403547091507,1,0,2.4274459158727,0.4319847364201657,151.86842105263156,2.682274843849925,0.516927458448752,6.419466989551386,30220,1,38,6000,14.6763525,0.76481897,2.3817172,930502.8,2.394764407071238
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,0,0.01,32,0,None,True,True,0.01824999999999999,0.015267692615545194,0.20379999999999998,0.7952322813376702,41.0,362.1666666666668,180.0517924353537,814,362.47758551391837,2,0,2.0414889248511,1.2622333134171353,362.16666666666663,5.984626942190149,3.612773100907029,8.04993481595551,33400,1,42,0,14.932799,1.3803637,2.4118686,33779.383,2.401184751152103
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,10,0.01,32,0,None,True,True,0.015750000000000042,0.004017156010271937,0.18579999999999997,0.7781654930096238,41.0,137.3809523809524,42.497112080086005,296,854.8742597598783,0,0,2.4844271552452954,0.42630256274153455,137.3809523809524,2.436960301318854,0.4120949546485289,6.394114361550385,33400,1,42,10,14.941115,0.6249812,2.4109044,995213.9,2.380015787528701
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,40,0.01,32,0,None,True,True,0.015750000000000042,0.003999639634130555,0.1864,0.7794302489936132,41.0,137.5714285714286,42.658534514132384,294,852.5338702948992,0,0,2.476342964549195,0.42774189063031925,137.57142857142856,2.439750182371333,0.41488236961451236,6.401200069463393,33400,1,42,50,14.9495125,0.62662077,2.4117982,689518.1,2.389261970805344
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,50,0.01,32,0,None,True,True,0.015750000000000042,0.003994376967589315,0.18720000000000003,0.7806225023592387,41.0,136.97619047619054,42.5113230214494,300,856.8045284660907,0,0,2.4720986019503544,0.4263216948502621,136.97619047619048,2.428221263270989,0.41213194444444706,6.392343319312755,33400,1,42,100,14.958276,0.62577873,2.41271,730975.3,2.3866989997882353
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,100,0.01,32,0,None,True,True,0.015750000000000042,0.003984978491718095,0.18600000000000005,0.7826313247126446,41.0,136.97619047619048,42.581075129494714,290,857.4403769359127,0,0,2.4671956813558813,0.42705364124428213,136.97619047619048,2.425418120907092,0.4135483276644004,6.400629885934336,33400,1,42,200,14.972498,0.62450516,2.414085,1136504.8,2.391222784361694
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,300,0.01,32,0,None,True,True,0.015750000000000042,0.003960221054210309,0.18810000000000004,0.7896745915214725,41.0,136.9761904761905,42.587984157011036,293,856.6714656156116,0,0,2.4660524960240786,0.4272260086886097,136.97619047619048,2.42611921013142,0.4138822278911587,6.400554922996216,33400,1,42,500,15.018711,0.62311447,2.418797,862672.2,2.4051714200808756
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,500,0.01,32,0,None,True,True,0.015750000000000042,0.003924780553117877,0.18899999999999995,0.8013211466885293,41.0,137.19047619047623,42.57513033868492,296,851.8755777694299,0,0,2.4707824955189706,0.42719111648066843,137.1904761904762,2.430671361024793,0.41381462585034434,6.396600477390438,33400,1,42,1000,15.092612,0.61941886,2.4276977,874297.6,2.430520610184866
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,1000,0.01,32,0,None,True,True,0.015750000000000042,0.0038624032877563495,0.19099999999999995,0.8243630944383857,41.0,137.00000000000003,42.519543325697306,295,851.8098379333265,0,0,2.4714852121462285,0.42708459349407585,137.0,2.4250675002878537,0.41360827664400257,6.39821460634588,33400,1,42,2000,15.238314,0.61134505,2.4457238,761807.9,2.4788419008270526
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,1000,0.01,32,0,None,True,True,0.015750000000000042,0.0038134086663431967,0.19240000000000002,0.8462736708453862,41.0,136.5714285714286,42.42245159220493,299,856.929401992953,0,0,2.470855516968105,0.42615402145233827,136.57142857142858,2.418747637942913,0.4118078231292496,6.392835487140996,33400,1,42,3000,15.378477,0.6063806,2.4606783,992358.1,2.519989542002879
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,3000,0.01,32,0,None,True,True,0.015499999999999958,0.0036812355867089155,0.19830000000000003,0.90326817794405,41.0,136.52380952380952,42.33775219317831,296,857.0530905375699,0,0,2.47748167452491,0.42549485895836625,136.52380952380952,2.4220266621008606,0.4105348639455761,6.387910894351906,33400,1,42,6000,15.774333,0.5912817,2.503968,628491.06,2.644209637014253
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,0,0.01,32,0,None,True,True,0.016000000000000014,0.009691528357921548,0.20830000000000004,0.8723391047753749,45.0,271.7391304347826,116.08703387067929,844,352.97591985856485,2,0,2.2791360244993686,1.001232115945149,271.7391304347826,4.607362399439961,1.895020321361057,7.756613614112679,36580,1,46,0,16.01005,0.87067026,2.5311837,612036.0,2.646294298882869
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,10,0.01,32,0,None,True,True,0.015499999999999958,0.003699593665214099,0.19840000000000002,0.8697091954615944,45.0,124.69565217391307,38.22032189387052,322,857.0390889568573,0,0,2.5235672703348344,0.42118775504518174,124.69565217391302,2.211843015995983,0.33534806238185705,6.372597938436363,36580,1,46,10,16.01627,0.49578267,2.5300784,949541.3,2.6317659342217494
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,40,0.01,32,0,None,True,True,0.015499999999999958,0.003690158406083499,0.19820000000000004,0.870526837524175,45.0,123.69565217391306,38.00957495526322,307,865.5460704087334,0,0,2.512007198354599,0.41924828562559446,123.69565217391303,2.1951140106720586,0.3322667769376207,6.3642404993983375,36580,1,46,50,16.023186,0.4935013,2.5303216,1461072.6,2.629565496107442
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,50,0.01,32,0,None,True,True,0.015499999999999958,0.003685873379966251,0.19810000000000005,0.8713709862883379,45.0,123.39130434782611,37.94872672585236,308,868.3282789360254,0,0,2.508499567994029,0.4187403730236673,123.39130434782606,2.1895092716546385,0.3314621928166331,6.359887380465022,36580,1,46,100,16.029785,0.49371773,2.5308971,1115096.6,2.6261913577891285
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,100,0.01,32,0,None,True,True,0.015499999999999958,0.003678869038955271,0.19789999999999996,0.8729841185689236,45.0,123.80434782608698,38.10786476933446,304,864.953177923522,0,0,2.506222242057084,0.4203966133307927,123.80434782608694,2.19952306223946,0.3340894376181439,6.3681619748298735,36580,1,46,200,16.040655,0.49308914,2.5321233,1211247.9,2.6346573226497947
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,300,0.01,32,0,None,True,True,0.015499999999999958,0.003664285012577705,0.19920000000000004,0.8771124091464338,45.0,124.15217391304353,38.278176668615295,305,861.7946391107339,0,0,2.500661749629866,0.42206582721182256,124.15217391304344,2.2038160751309697,0.33674775519848693,6.376155018373785,36580,1,46,500,16.075901,0.4930582,2.5343437,947783.8,2.6466373832306553
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,500,0.01,32,0,None,True,True,0.015499999999999958,0.003645943383028065,0.20030000000000003,0.8832088105899851,45.0,123.91304347826089,38.23141158469085,302,863.7314397427015,0,0,2.498359100113481,0.4214463192388801,123.91304347826085,2.198126027785137,0.3357599243856359,6.373618825792564,36580,1,46,1000,16.133652,0.49303967,2.5384996,985769.4,2.659747094855574
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,1000,0.01,32,0,None,True,True,0.015499999999999958,0.00360619169247488,0.20079999999999998,0.8960374127471604,45.0,123.7608695652174,38.20841884089633,301,862.965816240713,0,0,2.495100257783272,0.421624314407981,123.76086956521736,2.194791049387752,0.3360435964083214,6.375064611339102,36580,1,46,2000,16.25164,0.4911919,2.5497825,1341952.2,2.6903412665567066
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,1000,0.01,32,0,None,True,True,0.015499999999999958,0.0035749441042160187,0.2016,0.908117862807386,45.0,123.36956521739134,38.05287461599508,296,864.6594705431728,0,0,2.4964754634938227,0.42029208593548373,123.36956521739127,2.186593452445148,0.3339233223062375,6.370175370812737,36580,1,46,3000,16.365528,0.4902696,2.560243,1108223.4,2.7191872703610755
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,3000,0.01,32,0,None,True,True,0.015499999999999958,0.0034960009053680192,0.20509999999999995,0.9396180437431092,45.0,123.69565217391305,38.0130934560985,297,857.9522131214535,0,0,2.50957550537807,0.42015116327341046,123.69565217391302,2.1951140106720586,0.3336994328922509,6.369328475477162,36580,1,46,6000,16.688805,0.48390508,2.5904076,816138.8,2.8159156278112443
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,0,0.01,32,0,None,True,True,0.017249999999999988,0.01308710425441006,0.20879999999999999,1.0415426922018416,49.0,279.74,133.89876623778125,847,334.3441340894139,2,0,2.143399883002064,1.1480704736644,279.74,4.725801519319236,2.1089053000000173,7.907237892033534,39760,1,50,0,16.914747,0.93206185,2.6144032,929450.0,2.816002603741855
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,10,0.01,32,0,None,True,True,0.015499999999999958,0.0035271636959191485,0.20579999999999998,1.0212400198735208,49.0,114.60000000000002,34.79687342276602,336,854.7210071128474,0,0,2.563982943993355,0.4183911148674168,114.6,2.04,0.28008179999999705,6.36228598128584,39760,1,50,10,16.920372,0.4145428,2.61287,1102508.0,2.804295112695708
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,40,0.01,32,0,None,True,True,0.015499999999999958,0.003501493611175606,0.20540000000000003,1.0211643843256923,49.0,113.24000000000001,34.46770082265424,318,864.0104166038741,0,0,2.5495094538809457,0.4147943767699847,113.24000000000001,2.007984063681781,0.2752870000000037,6.346968222873503,39760,1,50,50,16.92561,0.4102608,2.6131108,1120550.4,2.799558643074296
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,50,0.01,32,0,None,True,True,0.015499999999999958,0.0035004318370375175,0.20540000000000003,1.0216172938798374,49.0,113.10000000000005,34.53233267533487,314,866.260930666967,0,0,2.5392748325741303,0.41532163740888817,113.10000000000001,2.0070874420413274,0.2759872999999991,6.348005565147255,39760,1,50,100,16.930916,0.41003695,2.6136112,962590.3,2.802197254276945
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,100,0.01,32,0,None,True,True,0.015499999999999958,0.003494907611162202,0.20530000000000004,1.022166305925274,49.0,113.08000000000001,34.5271371532596,311,865.6003696856882,0,0,2.5376354274571002,0.41532111070832894,113.08000000000001,2.0063897926375125,0.2759865999999983,6.346504784283933,39760,1,50,200,16.939955,0.41013813,2.6140363,930364.1,2.804636023026754
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,300,0.01,32,0,None,True,True,0.015499999999999958,0.0034856732782888415,0.2057,1.0250997350709274,49.0,113.30000000000001,34.60353161167224,311,863.3052762493694,0,0,2.535228044013187,0.4162033006836923,113.30000000000001,2.010870458284173,0.27716029999999375,6.353211230775396,39760,1,50,500,16.968718,0.41006178,2.6154506,1463492.6,2.8140266381162222
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,500,0.01,32,0,None,True,True,0.015499999999999958,0.0034739049167652157,0.20599999999999996,1.0312092333740448,49.0,113.58,34.71229753271886,312,858.3262782881577,0,0,2.535240679454924,0.4174094961785129,113.58000000000001,2.0130573762314876,0.2787690999999987,6.357571211743234,39760,1,50,1000,17.016048,0.4097228,2.618713,1291279.8,2.831317336504664
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,1000,0.01,32,0,None,True,True,0.015499999999999958,0.003451264671142468,0.20779999999999998,1.0458441619549217,49.0,113.74,34.692967587106175,319,859.9523242598975,0,0,2.540532321638305,0.41705252966502915,113.74000000000001,2.019405853215247,0.27829250000000466,6.3565214591614225,39760,1,50,2000,17.112623,0.40920937,2.62518,1334816.1,2.8569333725736072
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,1000,0.01,32,0,None,True,True,0.015499999999999958,0.003429726484381153,0.20879999999999999,1.0596277696106986,49.0,113.80000000000003,34.68989478219846,317,856.5967546051058,0,0,2.5421066862635104,0.41700539564854555,113.80000000000001,2.0189105973271824,0.2782296,6.354788745477974,39760,1,50,3000,17.206789,0.40860525,2.6317675,1505078.8,2.8807604739612898
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,3000,0.01,32,0,None,True,True,0.015000000000000013,0.003348695037681958,0.2107,1.0923965015263577,49.0,114.10000000000001,34.75791132965271,321,855.1596342204185,0,0,2.5439665008155172,0.41791244597403415,114.10000000000001,2.025536965843872,0.27944129999999606,6.360231092214407,39760,1,50,6000,17.48758,0.40685287,2.651809,620131.9,2.9614256565978527
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,0,0.01,32,0,None,True,True,0.8555,0.261218325349042,0.8438,0.46429421866068044,51.0,1900.6666666666665,1173.6079273290463,3994,63.340350488452465,1,0,2.078899815055874,3.8301423439606,1900.666666666667,30.31145515684607,22.56053883121875,8.280353835602327,40555,1,51,0,9.775136,6.5841,1.2248406,57.78728,0.9197446296358404
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,10,0.01,32,0,None,True,True,0.10899999999999999,0.029724261150182656,0.13280000000000003,0.1547020021030838,50.0,749.5098039215688,327.50803600613636,3447,83.48652585896721,4,0,2.500574597376102,1.9222376121333178,749.5098039215686,12.205075176082508,5.682425893886972,8.16067258129253,40555,1,51,10,9.764264,4.077486,1.1969694,195.26907,0.4467855841190966
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,40,0.01,32,0,None,True,True,0.10799999999999998,0.03212875554211994,0.14039999999999997,0.23962468427980924,50.0,609.8039215686274,314.9925674840047,2406,163.16249569064578,4,0,2.0957645217406244,1.9010950791583257,609.8039215686275,9.950550555770134,5.558112264513645,8.194702400504664,40555,1,51,50,9.838379,4.874152,1.2444451,659.1367,0.443302341756117
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,50,0.01,32,0,None,True,True,0.11324999999999996,0.03226300043094092,0.1521,0.21533551918848332,51.0,693.4117647058823,382.0412756917503,2586,126.09520212918491,4,0,2.0525540934591247,2.113957307988976,693.4117647058824,11.420083215703587,6.872457516339876,8.220887065731437,40555,1,51,100,9.805273,5.8904505,1.237211,222.52351,0.47086723124565777
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,100,0.01,32,0,None,True,True,0.07125000000000004,0.022353861064817834,0.10809999999999997,0.14491423013435192,51.0,845.0392156862746,410.7338688667124,3264,106.04715932074748,4,0,2.3570585846638683,2.2107026456536394,845.0392156862746,13.685839085157374,7.51588802383697,8.23201456714717,40555,1,51,200,9.784507,5.705999,1.194242,130.42863,0.4565700231065037
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,300,0.01,32,0,None,True,True,0.04200000000000004,0.01479976300735951,0.09619999999999995,0.13776009332224654,51.0,507.0588235294117,195.19515564923051,2544,185.44540975715736,4,0,2.6382433027193244,1.4114007669687585,507.0588235294118,8.482879607991352,3.0635173010380674,8.002829014260387,40555,1,51,500,9.816174,3.382136,1.2584741,121.17499,0.4367221038936669
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,500,0.01,32,0,None,True,True,0.03149999999999997,0.011672795318259762,0.08750000000000002,0.19071952064401287,50.0,546.6274509803922,206.14776170014372,2562,202.09898564812244,3,0,2.690888459115003,1.431446209258315,546.6274509803923,9.358632707371317,3.151154555940035,7.980935369636922,40555,1,51,1000,9.935233,4.2265115,1.2793591,106.32729,0.44492113450487736
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,1000,0.01,32,0,None,True,True,0.01749999999999996,0.00863642136654617,0.09019999999999995,0.1539766311407565,50.0,437.27450980392155,153.7561781593955,2062,294.6523375098185,4,0,2.7195134316706078,1.1353233294969323,437.2745098039216,7.639186495897848,1.9822515378700418,7.614214859213455,40555,1,51,2000,10.050541,2.334962,1.3857996,91.73378,0.5357029119208476
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,1000,0.01,32,0,None,True,True,0.020499999999999963,0.008750700688828602,0.09009999999999996,0.3035639148423158,51.0,350.8627450980393,119.0545479611532,1762,352.74636780553817,4,0,2.7517115011259503,0.9782398095559186,350.8627450980392,6.257820942845081,1.471669550173005,7.488693130079151,40555,1,51,3000,10.152321,2.2081583,1.420892,99.98644,0.545494001139382
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,3000,0.01,32,0,None,True,True,0.0050000000000000044,0.0037437707954305587,0.09730000000000005,0.5563663347422433,51.0,405.392156862745,131.79012214021648,2160,310.48671469162736,2,0,2.920487325105893,1.0131808513291198,405.3921568627451,7.206595936389684,1.5786781045751734,7.4475388464935595,40555,1,51,6000,10.815103,1.7698854,1.7297624,93.20783,0.7475882325413493
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,0,0.01,32,0,None,True,True,0.9175,0.22333042833539127,0.919,0.4761500342356972,64.0,2078.015625000001,1370.3415622808986,3997,63.29296959378664,1,0,1.9592597683545334,4.653544744332002,2078.015625,33.04698581541704,21.14792840576175,8.28572715662441,50890,1,64,0,10.891291,7.4408827,1.3075475,68.46559,1.0477578129384817
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,10,0.01,32,0,None,True,True,0.09325000000000006,0.027537297021070717,0.12519999999999998,0.18807043385317623,64.0,765.5937500000001,359.6390110398464,3695,70.6257743320383,4,0,2.462060758401484,2.281414172174794,765.59375,12.508337063484898,5.082861938476559,8.204292962363093,50890,1,64,10,10.901912,3.4492283,1.2688344,659.8617,0.4665419015665953
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,40,0.01,32,0,None,True,True,0.09799999999999998,0.02866929199987615,0.12890000000000001,0.20745357732830474,64.0,846.4687499999998,412.0970398035439,3813,68.0294054067798,4,0,2.4660924706079532,2.444067255621252,846.46875,13.876970580785995,5.833461669921895,8.214062543725023,50890,1,64,50,10.836907,3.6708739,1.2524272,318.37628,0.49015677873340274
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,50,0.01,32,0,None,True,True,0.08925000000000005,0.027154224958003327,0.12529999999999997,0.20213078451639702,64.0,710.3749999999998,300.79633241406043,3803,67.512961718473,4,0,2.7028760075820584,2.0622410140427334,710.375,11.627897824305991,4.153162109374988,8.172737987165378,50890,1,64,100,10.913061,3.4433017,1.2345694,148531.16,0.4214667927177169
