model,rep,n_train_samples,n_test_samples,dims,onehot,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,2,1000,8192,100,True,None,40,sqrt,False,2,-2,0.057,0.136,0.0703,0.148,160.0,1000.0000000000002,372.6801242352481,999,31.654383582688826,3.0232538983313657,160
shallow_forest,2,1000,8192,100,True,None,40,sqrt,False,5,-2,0.007,0.041,0.053,0.0859,1000.0,1000.0000000000002,179.204621173674,1000,31.622776601683793,5.042345272016546,1140
shallow_forest,2,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0471,0.068,1000.0,999.9999999999999,137.9055655149566,1000,31.622776601683793,5.649636784010676,4177
shallow_forest,2,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0442,0.068,1000.0,1000.0,135.38086090729368,1000,31.622776601683793,5.6766066668307005,4226
shallow_forest,2,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0469,0.0661,1000.0,1000.0000000000001,138.7173114647195,1000,31.622776601683793,5.636767945933741,4142
shallow_forest,2,1000,8192,100,True,None,80,sqrt,False,2,-2,0.049,0.137,0.0765,0.1499,320.0,1000.0000000000005,353.6310617189899,1000,31.622776601683793,3.372918957855763,320
shallow_forest,2,1000,8192,100,True,None,80,sqrt,False,5,-2,0.005,0.04,0.0481,0.0832,1000.0,1000.0000000000001,183.9725709854597,1000,31.622776601683793,5.195538196578277,2267
shallow_forest,2,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0377,0.0662,1000.0,1000.0,125.76555445550264,1000,31.622776601683793,5.860041889433336,8424
shallow_forest,2,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0435,0.0647,1000.0,1000.0,136.76043950097562,1000,31.622776601683793,5.772678735239589,8253
shallow_forest,2,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0352,0.0661,1000.0,1000.0000000000002,130.33657391538264,1000,31.622776601683793,5.841297596711123,8515
shallow_forest,3,1000,8192,100,True,None,40,sqrt,False,2,-2,0.066,0.122,0.075,0.1352,160.0,1000.0000000000002,370.616484725113,1000,31.622776601683793,3.0443111335950594,160
shallow_forest,3,1000,8192,100,True,None,40,sqrt,False,5,-2,0.008,0.039,0.056,0.082,1000.0,1000.0000000000001,181.70677959283742,1000,31.622776601683793,4.999589317584481,1160
shallow_forest,3,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0436,0.0658,1000.0,1000.0000000000005,132.66464770239284,1000,31.622776601683793,5.663086411785648,4093
shallow_forest,3,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0453,0.0672,1000.0,1000.0000000000002,136.69211754889167,1000,31.622776601683793,5.667245256754833,4190
shallow_forest,3,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.042,0.0697,1000.0,999.9999999999999,124.25529666778796,1000,31.622776601683793,5.749928351799028,4286
shallow_forest,3,1000,8192,100,True,None,80,sqrt,False,2,-2,0.044,0.138,0.0618,0.1509,320.0,1000.0000000000007,348.4256825350279,1000,31.622776601683793,3.369668368117451,320
shallow_forest,3,1000,8192,100,True,None,80,sqrt,False,5,-2,0.004,0.041,0.0457,0.0838,1000.0,1000.0000000000002,173.30766446553943,1000,31.622776601683793,5.27937654394203,2292
shallow_forest,3,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0393,0.0667,1000.0,1000.0000000000005,127.40771415028213,1000,31.622776601683793,5.8437960512588845,8481
shallow_forest,3,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0404,0.0664,1000.0,1000.0000000000002,125.73302445061921,1000,31.622776601683793,5.860666857283117,8452
shallow_forest,3,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.041,0.0657,1000.0,999.9999999999999,135.67392090044422,1000,31.622776601683793,5.793700875838725,8400
shallow_forest,4,1000,8192,100,True,None,40,sqrt,False,2,-2,0.056,0.118,0.0927,0.1332,160.0,1000.0000000000005,359.33641445030304,1000,31.622776601683793,3.078636100891083,160
shallow_forest,4,1000,8192,100,True,None,40,sqrt,False,5,-2,0.002,0.037,0.0502,0.084,1000.0,1000.0000000000002,198.8879049867035,1000,31.622776601683793,4.9338968145555855,1150
shallow_forest,4,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0443,0.0654,1000.0,1000.0000000000002,141.62294570443024,1000,31.622776601683793,5.6080895429505695,4024
shallow_forest,4,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0454,0.0655,1000.0,1000.0000000000001,147.88322251019554,1000,31.622776601683793,5.581185402749753,4050
shallow_forest,4,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0438,0.0661,1000.0,1000.0,139.53775026852048,1000,31.622776601683793,5.651407457954009,4176
shallow_forest,4,1000,8192,100,True,None,80,sqrt,False,2,-2,0.036,0.131,0.0724,0.147,320.0,1000.0000000000005,344.0770076414581,1000,31.622776601683793,3.403575494974502,320
shallow_forest,4,1000,8192,100,True,None,80,sqrt,False,5,-2,0.003,0.037,0.0461,0.0821,1000.0,1000.0,181.03285786011332,1000,31.622776601683793,5.234789917853106,2334
shallow_forest,4,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0375,0.0635,1000.0,1000.0000000000001,134.72810814748345,1000,31.622776601683793,5.801361884842684,8170
shallow_forest,4,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0386,0.0642,1000.0,1000.0,135.3897937438417,1000,31.622776601683793,5.812354733055702,8122
shallow_forest,4,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0363,0.0661,1000.0,1000.0,127.36445123149548,1000,31.622776601683793,5.858431492637786,8381
shallow_forest,5,1000,8192,100,True,None,40,sqrt,False,2,-2,0.063,0.135,0.0836,0.1454,160.0,1000.0000000000001,341.2240997497099,1000,31.622776601683793,3.228765334683166,160
shallow_forest,5,1000,8192,100,True,None,40,sqrt,False,5,-2,0.002,0.043,0.0514,0.0862,1000.0,1000.0000000000001,164.75933205739818,1000,31.622776601683793,5.142979479893536,1163
shallow_forest,5,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0439,0.0699,1000.0,1000.0000000000001,125.11795934237422,1000,31.622776601683793,5.795425306735006,4439
shallow_forest,5,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0443,0.0658,1000.0,1000.0000000000001,131.31355128089407,1000,31.622776601683793,5.723231472161251,4306
shallow_forest,5,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0455,0.0673,1000.0,1000.0000000000001,123.97692829716344,1000,31.622776601683793,5.770264770406232,4359
shallow_forest,5,1000,8192,100,True,None,80,sqrt,False,2,-2,0.062,0.131,0.0834,0.1408,320.0,1000.0000000000003,351.611346162208,1000,31.622776601683793,3.3559226358879766,320
shallow_forest,5,1000,8192,100,True,None,80,sqrt,False,5,-2,0.005,0.043,0.0475,0.0847,1000.0,999.9999999999999,165.47122106275762,1000,31.622776601683793,5.357895412811526,2326
shallow_forest,5,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0416,0.0669,1000.0,1000.0000000000001,121.38731786105171,1000,31.622776601683793,5.910238038897827,8786
shallow_forest,5,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0416,0.0676,1000.0,1000.0,124.94081974078772,1000,31.622776601683793,5.893819478921535,8850
shallow_forest,5,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0391,0.0653,1000.0,1000.0000000000002,125.40919897479611,1000,31.622776601683793,5.888254582702734,8846
shallow_forest,6,1000,8192,100,True,None,40,sqrt,False,2,-2,0.041,0.128,0.077,0.1433,160.0,1000.0000000000002,352.0927949419017,1000,31.622776601683793,3.162109699779355,160
shallow_forest,6,1000,8192,100,True,None,40,sqrt,False,5,-2,0.003,0.038,0.0577,0.0848,1000.0,999.9999999999999,170.49295073404056,1000,31.622776601683793,5.096901558597428,1135
shallow_forest,6,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0511,0.0664,1000.0,999.9999999999998,150.89012144603763,1000,31.622776601683793,5.561079127374581,4028
shallow_forest,6,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.054,0.067,1000.0,1000.0000000000001,150.0253270284721,1000,31.622776601683793,5.558317382658908,4040
shallow_forest,6,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0515,0.0688,1000.0,1000.0000000000002,133.28003882802554,1000,31.622776601683793,5.69656640641174,4188
shallow_forest,6,1000,8192,100,True,None,80,sqrt,False,2,-2,0.045,0.129,0.0796,0.1451,320.0,1000.0000000000007,344.071113652396,1000,31.622776601683793,3.4235397194730037,320
shallow_forest,6,1000,8192,100,True,None,80,sqrt,False,5,-2,0.004,0.033,0.0541,0.079,1000.0,1000.0000000000001,190.2165501145996,1000,31.622776601683793,5.151476424425855,2276
shallow_forest,6,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0425,0.0671,1000.0,1000.0000000000001,125.44026591370094,1000,31.622776601683793,5.881661581351949,8406
shallow_forest,6,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0422,0.0665,1000.0,1000.0,123.91284361396924,1000,31.622776601683793,5.87687968040534,8393
shallow_forest,6,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0415,0.0657,1000.0,999.9999999999999,128.53824212077896,1000,31.622776601683793,5.845789115749101,8235
shallow_forest,7,1000,8192,100,True,None,40,sqrt,False,2,-2,0.053,0.124,0.0726,0.1382,160.0,1000.0000000000002,340.7184486493209,1000,31.622776601683793,3.197747183361783,160
shallow_forest,7,1000,8192,100,True,None,40,sqrt,False,5,-2,0.002,0.037,0.0521,0.0821,1000.0,1000.0000000000002,170.9460258385669,1000,31.622776601683793,5.0799391661924815,1139
shallow_forest,7,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0476,0.0664,1000.0,1000.0000000000002,130.82893888585963,1000,31.622776601683793,5.707732813938906,4138
shallow_forest,7,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0483,0.0643,1000.0,1000.0000000000002,136.8504612706877,1000,31.622776601683793,5.621142336143537,4026
shallow_forest,7,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0471,0.0657,1000.0,1000.0,132.9639565822257,1000,31.622776601683793,5.67105069611218,4117
shallow_forest,7,1000,8192,100,True,None,80,sqrt,False,2,-2,0.035,0.129,0.0665,0.1434,320.0,1000.0,348.0422967291474,1000,31.622776601683793,3.4082267852071166,320
shallow_forest,7,1000,8192,100,True,None,80,sqrt,False,5,-2,0.001,0.04,0.043,0.0853,1000.0,1000.0000000000002,163.1468682659891,1000,31.622776601683793,5.359080832456309,2291
shallow_forest,7,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0479,0.0634,1000.0,1000.0000000000002,132.90979788939566,1000,31.622776601683793,5.800529966765398,8138
shallow_forest,7,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.043,0.0626,1000.0,1000.0000000000002,135.51222500202704,1000,31.622776601683793,5.790656731713852,8233
shallow_forest,7,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0458,0.0624,1000.0,1000.0000000000001,134.35223644398334,1000,31.622776601683793,5.765675748202812,8068
shallow_forest,8,1000,8192,100,True,None,40,sqrt,False,2,-2,0.04,0.13,0.0752,0.1417,160.0,1000.0000000000001,349.4258630239038,1000,31.622776601683793,3.143528530804301,160
shallow_forest,8,1000,8192,100,True,None,40,sqrt,False,5,-2,0.003,0.038,0.0557,0.0823,1000.0,1000.0000000000005,183.1722754676591,1000,31.622776601683793,5.008726497984129,1152
shallow_forest,8,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.05,0.0664,1000.0,1000.0000000000002,137.05793939060953,1000,31.622776601683793,5.656515440495912,4120
shallow_forest,8,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0492,0.068,1000.0,1000.0,126.02574637747637,1000,31.622776601683793,5.7449712081778825,4285
shallow_forest,8,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0509,0.0657,1000.0,1000.0000000000002,131.5726035312823,1000,31.622776601683793,5.690082235054305,4142
shallow_forest,8,1000,8192,100,True,None,80,sqrt,False,2,-2,0.045,0.125,0.071,0.1374,320.0,1000.0000000000002,344.9477238473969,1000,31.622776601683793,3.360632716904767,320
shallow_forest,8,1000,8192,100,True,None,80,sqrt,False,5,-2,0.002,0.039,0.0494,0.0825,1000.0,1000.0000000000001,169.70889045656972,1000,31.622776601683793,5.305338274341161,2336
shallow_forest,8,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0415,0.0653,1000.0,1000.0,128.15041333331706,1000,31.622776601683793,5.85292658956092,8461
shallow_forest,8,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.047,0.0636,1000.0,1000.0,134.97253077015336,1000,31.622776601683793,5.784796611038916,8220
shallow_forest,8,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0464,0.0649,1000.0,1000.0000000000001,123.01839293373978,1000,31.622776601683793,5.896199185903394,8453
shallow_forest,9,1000,8192,100,True,None,40,sqrt,False,2,-2,0.044,0.129,0.074,0.1415,160.0,1000.0000000000002,353.1974288553075,1000,31.622776601683793,3.1657508430589734,160
shallow_forest,9,1000,8192,100,True,None,40,sqrt,False,5,-2,0.002,0.041,0.0505,0.0837,1000.0,999.9999999999999,176.09027159386167,1000,31.622776601683793,5.045780481414149,1145
shallow_forest,9,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0483,0.0661,1000.0,1000.0000000000005,141.94570705026626,1000,31.622776601683793,5.607752898867943,4121
shallow_forest,9,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0437,0.0699,1000.0,1000.0000000000002,122.08457109725211,1000,31.622776601683793,5.786516460227272,4362
shallow_forest,9,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0433,0.0684,1000.0,1000.0000000000002,124.84931417512874,1000,31.622776601683793,5.7505935339490515,4281
shallow_forest,9,1000,8192,100,True,None,80,sqrt,False,2,-2,0.035,0.141,0.0638,0.1537,320.0,1000.0000000000003,344.63551897258066,1000,31.622776601683793,3.424886075196552,320
shallow_forest,9,1000,8192,100,True,None,80,sqrt,False,5,-2,0.004,0.04,0.0464,0.0833,1000.0,1000.0000000000002,166.86622448836073,1000,31.622776601683793,5.319501155870562,2305
shallow_forest,9,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0417,0.0657,1000.0,999.9999999999999,118.99657689404344,1000,31.622776601683793,5.908577929946414,8500
shallow_forest,9,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.04,0.0631,1000.0,1000.0000000000002,133.08424258716732,1000,31.622776601683793,5.806924748546314,8285
shallow_forest,9,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0422,0.0635,1000.0,1000.0,137.59360677371603,1000,31.622776601683793,5.754550861706984,8278
shallow_forest,10,1000,8192,100,True,None,40,sqrt,False,2,-2,0.042,0.133,0.076,0.1483,160.0,1000.0000000000005,333.6066658506691,1000,31.622776601683793,3.2513639720606347,160
shallow_forest,10,1000,8192,100,True,None,40,sqrt,False,5,-2,0.008,0.036,0.0546,0.0803,1000.0,1000.0,175.50698704040244,1000,31.622776601683793,5.054223203282956,1149
shallow_forest,10,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0516,0.0641,1000.0,1000.0,149.56127506811384,1000,31.622776601683793,5.539790861403072,4022
shallow_forest,10,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0474,0.067,1000.0,1000.0000000000001,134.55399938314727,1000,31.622776601683793,5.6797513945361064,4155
shallow_forest,10,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0485,0.0666,1000.0,999.9999999999999,137.55920997883058,1000,31.622776601683793,5.630485904904704,4094
shallow_forest,10,1000,8192,100,True,None,80,sqrt,False,2,-2,0.046,0.127,0.077,0.1418,320.0,1000.0000000000003,337.40640831940345,1000,31.622776601683793,3.4055973457045052,320
shallow_forest,10,1000,8192,100,True,None,80,sqrt,False,5,-2,0.007,0.036,0.0509,0.0822,1000.0,1000.0000000000002,177.14062298778325,1000,31.622776601683793,5.238443535143571,2313
shallow_forest,10,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0468,0.0648,1000.0,999.9999999999999,134.57901721665232,1000,31.622776601683793,5.79410777597927,8136
shallow_forest,10,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0415,0.0644,1000.0,1000.0,129.38391635941466,1000,31.622776601683793,5.826314223261533,8241
shallow_forest,10,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0427,0.0647,1000.0,1000.0000000000002,126.62663621845135,1000,31.622776601683793,5.8629705818913385,8257
shallow_forest,11,1000,8192,100,True,None,40,sqrt,False,2,-2,0.038,0.128,0.0735,0.1393,160.0,1000.0,354.9953485610761,1000,31.622776601683793,3.132259407292253,160
shallow_forest,11,1000,8192,100,True,None,40,sqrt,False,5,-2,0.001,0.041,0.0482,0.0888,1000.0,1000.0000000000002,165.49226945691447,1000,31.622776601683793,5.170001988836497,1171
shallow_forest,11,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0444,0.065,1000.0,1000.0,139.73142094747334,1000,31.622776601683793,5.627874723506484,4098
shallow_forest,11,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0397,0.0678,1000.0,1000.0,121.41360096793107,1000,31.622776601683793,5.778233682696312,4356
shallow_forest,11,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0432,0.0662,1000.0,1000.0000000000001,131.47474567383657,1000,31.622776601683793,5.68800417141154,4228
shallow_forest,11,1000,8192,100,True,None,80,sqrt,False,2,-2,0.034,0.132,0.074,0.1448,320.0,1000.0000000000003,336.0875476531375,1000,31.622776601683793,3.4632175177321076,320
shallow_forest,11,1000,8192,100,True,None,80,sqrt,False,5,-2,0.004,0.037,0.0432,0.0806,1000.0,1000.0000000000001,182.0832450419313,1000,31.622776601683793,5.212014390947785,2333
shallow_forest,11,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0391,0.062,1000.0,1000.0000000000005,141.20251303535645,1000,31.622776601683793,5.736504588499583,8165
shallow_forest,11,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.035,0.0644,1000.0,1000.0000000000001,124.77216611688681,1000,31.622776601683793,5.877291507231065,8438
shallow_forest,11,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0387,0.0634,1000.0,1000.0000000000001,136.83044023535118,1000,31.622776601683793,5.7721105788244325,8270
shallow_forest,12,1000,8192,100,True,None,40,sqrt,False,2,-2,0.05,0.146,0.0697,0.1563,160.0,1000.0000000000005,348.46625733347554,1000,31.622776601683793,3.2293856162842425,160
shallow_forest,12,1000,8192,100,True,None,40,sqrt,False,5,-2,0.005,0.042,0.0491,0.0854,1000.0,1000.0000000000002,177.18423321503525,1000,31.622776601683793,5.019885030680087,1143
shallow_forest,12,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0419,0.0653,1000.0,1000.0,131.68958292135332,1000,31.622776601683793,5.707219188983922,4286
shallow_forest,12,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0406,0.0689,1000.0,1000.0,125.55801945714181,1000,31.622776601683793,5.751236630896088,4384
shallow_forest,12,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0424,0.0645,1000.0,1000.0000000000002,138.19821362810737,1000,31.622776601683793,5.649259992863814,4207
shallow_forest,12,1000,8192,100,True,None,80,sqrt,False,2,-2,0.05,0.135,0.0591,0.1464,320.0,1000.0000000000006,341.93310383757824,1000,31.622776601683793,3.397063349721208,320
shallow_forest,12,1000,8192,100,True,None,80,sqrt,False,5,-2,0.005,0.04,0.0455,0.0818,1000.0,1000.0,168.6227121786979,1000,31.622776601683793,5.318584133512927,2310
shallow_forest,12,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0399,0.0655,1000.0,1000.0,125.58660980574318,1000,31.622776601683793,5.87742687582802,8623
shallow_forest,12,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0354,0.0647,1000.0,1000.0000000000002,128.18460930431547,1000,31.622776601683793,5.853854289625181,8620
shallow_forest,12,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0356,0.0653,1000.0,1000.0000000000001,124.90520280396652,1000,31.622776601683793,5.883777669523372,8619
shallow_forest,13,1000,8192,100,True,None,40,sqrt,False,2,-2,0.044,0.138,0.0739,0.1501,160.0,1000.0000000000003,344.79361036712965,1000,31.622776601683793,3.2678856865495107,160
shallow_forest,13,1000,8192,100,True,None,40,sqrt,False,5,-2,0.005,0.041,0.0514,0.0844,1000.0,1000.0,175.56090467413296,1000,31.622776601683793,5.05673258000887,1143
shallow_forest,13,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0457,0.0671,1000.0,1000.0000000000002,135.94483256085903,1000,31.622776601683793,5.6541573837125165,4179
shallow_forest,13,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0435,0.0687,1000.0,1000.0000000000002,118.84459916209912,1000,31.622776601683793,5.814504775594514,4370
shallow_forest,13,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0448,0.069,1000.0,1000.0000000000001,130.51407970023772,1000,31.622776601683793,5.731758632641595,4356
shallow_forest,13,1000,8192,100,True,None,80,sqrt,False,2,-2,0.056,0.14,0.0693,0.1509,320.0,1000.0000000000001,346.58665312588124,1000,31.622776601683793,3.3914899921829043,320
shallow_forest,13,1000,8192,100,True,None,80,sqrt,False,5,-2,0.006,0.039,0.0482,0.0833,1000.0,1000.0000000000002,182.638577524027,1000,31.622776601683793,5.198973976031467,2281
shallow_forest,13,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0414,0.0661,1000.0,1000.0000000000002,132.56966211203832,1000,31.622776601683793,5.827471670391972,8539
shallow_forest,13,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0413,0.0658,1000.0,1000.0000000000002,132.0080785880167,1000,31.622776601683793,5.821039056940693,8548
shallow_forest,13,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0413,0.0651,1000.0,999.9999999999999,138.6442434794896,1000,31.622776601683793,5.769543337230169,8411
shallow_forest,14,1000,8192,100,True,None,40,sqrt,False,2,-2,0.066,0.137,0.0793,0.1467,160.0,1000.0000000000003,353.44250593271886,1000,31.622776601683793,3.1679099052540214,160
shallow_forest,14,1000,8192,100,True,None,40,sqrt,False,5,-2,0.004,0.045,0.0547,0.0912,1000.0,1000.0000000000002,176.8577288387477,1000,31.622776601683793,5.066913255022101,1148
shallow_forest,14,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0431,0.0696,1000.0,1000.0,130.50329497755985,1000,31.622776601683793,5.724715241499756,4366
shallow_forest,14,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0421,0.0668,1000.0,1000.0000000000001,130.38666055237397,1000,31.622776601683793,5.714737481850536,4282
shallow_forest,14,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0449,0.0682,1000.0,1000.0,136.20072044596535,1000,31.622776601683793,5.679494396063078,4295
shallow_forest,14,1000,8192,100,True,None,80,sqrt,False,2,-2,0.055,0.13,0.0715,0.1411,320.0,1000.0000000000005,359.5761567456887,1000,31.622776601683793,3.2894556688249983,320
shallow_forest,14,1000,8192,100,True,None,80,sqrt,False,5,-2,0.007,0.044,0.0427,0.0863,1000.0,1000.0000000000001,170.00011948525216,1000,31.622776601683793,5.304267252388603,2275
shallow_forest,14,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0352,0.0658,1000.0,1000.0000000000002,130.35710687377195,1000,31.622776601683793,5.832367372336049,8555
shallow_forest,14,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.04,0.066,1000.0,1000.0000000000001,123.0053631960818,1000,31.622776601683793,5.891875126218865,8593
shallow_forest,14,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.0371,0.0668,1000.0,1000.0,122.94686479329191,1000,31.622776601683793,5.878410476149719,8705
shallow_forest,15,1000,8192,100,True,None,40,sqrt,False,2,-2,0.042,0.136,0.0673,0.1478,160.0,1000.0,344.06925538327306,1000,31.622776601683793,3.23260415769981,160
shallow_forest,15,1000,8192,100,True,None,40,sqrt,False,5,-2,0.004,0.038,0.0487,0.0838,1000.0,1000.0000000000003,169.59756778916375,1000,31.622776601683793,5.1502826411007385,1164
shallow_forest,15,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0421,0.0674,1000.0,1000.0000000000002,122.585424296692,1000,31.622776601683793,5.754389143342745,4269
shallow_forest,15,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.0419,0.0699,1000.0,1000.0,127.84594733506415,1000,31.622776601683793,5.7415355709881455,4376
shallow_forest,15,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0426,0.0655,1000.0,999.9999999999999,127.93126572499781,1000,31.622776601683793,5.731610360659272,4230
shallow_forest,15,1000,8192,100,True,None,80,sqrt,False,2,-2,0.029,0.141,0.0609,0.1526,320.0,1000.0000000000005,331.3737877193971,1000,31.622776601683793,3.4963427102720472,320
shallow_forest,15,1000,8192,100,True,None,80,sqrt,False,5,-2,0.004,0.04,0.0435,0.0824,1000.0,1000.0000000000002,173.48809126997742,1000,31.622776601683793,5.300045142989872,2319
shallow_forest,15,1000,8192,100,True,None,80,sqrt,False,15,-2,0.0,0.0,0.0377,0.0628,1000.0,999.9999999999998,128.179267775643,1000,31.622776601683793,5.853199814199897,8406
shallow_forest,15,1000,8192,100,True,None,80,sqrt,False,40,-2,0.0,0.0,0.0344,0.064,1000.0,1000.0,127.79909159497178,1000,31.622776601683793,5.867165416171223,8491
shallow_forest,15,1000,8192,100,True,None,80,sqrt,False,None,-2,0.0,0.0,0.037,0.0644,1000.0,999.9999999999999,122.16173577475065,1000,31.622776601683793,5.902106574927592,8612
shallow_forest,16,1000,8192,100,True,None,40,sqrt,False,2,-2,0.056,0.141,0.0735,0.1527,160.0,1000.0,341.5115810627803,1000,31.622776601683793,3.233783835767528,160
shallow_forest,16,1000,8192,100,True,None,40,sqrt,False,5,-2,0.007,0.042,0.0542,0.0865,1000.0,1000.0,176.00864680463854,1000,31.622776601683793,5.093706710267156,1168
shallow_forest,16,1000,8192,100,True,None,40,sqrt,False,15,-2,0.0,0.0,0.0486,0.0683,1000.0,1000.0000000000002,130.8480559656887,1000,31.622776601683793,5.694228841788105,4249
shallow_forest,16,1000,8192,100,True,None,40,sqrt,False,40,-2,0.0,0.0,0.041,0.067,1000.0,1000.0,122.13568786394907,1000,31.622776601683793,5.774898279582825,4339
shallow_forest,16,1000,8192,100,True,None,40,sqrt,False,None,-2,0.0,0.0,0.0439,0.0673,1000.0,999.9999999999999,129.85847103674058,1000,31.622776601683793,5.701156841427136,4298
